route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
78,S.328,2753485,0,7870,105628,
78,S.328,2753484,0,7867,105628,
78,S.328,2753483,0,7869,105628,
78,S.328,2753482,0,7868,105628,
78,S.328,2753481,0,7870,105628,
78,S.328,2753480,0,7867,105628,
78,S.328,2753479,0,7869,105628,
78,S.328,2753478,0,7868,105628,
78,S.328,2753477,0,7870,105628,
78,S.328,2753476,0,7867,105628,
78,S.328,2753475,0,7868,105628,
78,S.328,2753474,0,7867,105628,
78,S.328,2753473,0,7868,105628,
78,W.328,2753553,0,7867,105629,
78,W.328,2753551,0,7868,105629,
78,U.328,2753519,0,5770,105629,
78,U.328,2753516,0,7667,105629,
78,U.328,2753515,0,7867,105629,
78,U.328,2753514,0,7869,105629,
78,S.328,2753496,0,7868,105629,
78,U.328,2753518,0,5770,105630,
78,U.328,2753517,0,5770,105630,
78,U.328,2753512,0,7869,105630,
78,U.328,2753510,0,7869,105630,
78,U.328,2753508,0,7869,105630,
78,U.328,2753506,0,7869,105630,
78,U.328,2753504,0,7869,105630,
78,U.328,2753502,0,7869,105630,
78,U.328,2753500,0,7869,105630,
78,S.328,2753495,0,7868,105630,
78,W.328,2753626,1,7870,105631,
78,W.328,2753625,1,7868,105631,
78,W.328,2753624,1,7870,105631,
78,W.328,2753623,1,7868,105631,
78,U.328,2753588,1,7867,105631,
78,U.328,2753586,1,7868,105631,
78,U.328,2753584,1,7867,105631,
78,U.328,2753582,1,7868,105631,
78,U.328,2753580,1,7867,105631,
78,S.328,2753574,1,7868,105631,
78,S.328,2753573,1,7867,105631,
78,S.328,2753572,1,7868,105631,
78,S.328,2753571,1,7867,105631,
78,S.328,2753570,1,7869,105631,
78,S.328,2753569,1,7868,105631,
78,S.328,2753568,1,7870,105631,
78,S.328,2753567,1,7867,105631,
78,S.328,2753566,1,7869,105631,
78,S.328,2753565,1,7868,105631,
78,S.328,2753564,1,7870,105631,
78,S.328,2753563,1,7867,105631,
78,S.328,2753562,1,7869,105631,
78,S.328,2753561,1,7868,105631,
78,S.328,2753560,1,7870,105631,
78,S.328,2753559,1,7867,105631,
78,S.328,2753558,1,7869,105631,
78,S.328,2753557,1,7868,105631,
78,S.328,2753556,1,7867,105631,
78,S.328,2753555,1,7868,105631,
78,S.328,2753554,1,7867,105631,
78,W.328,2753627,1,7868,105632,
78,U.328,2753593,1,5770,105632,
78,U.328,2753592,1,7867,105632,
78,U.328,2753595,1,5770,105633,
78,U.328,2753594,1,5770,105633,
78,U.328,2753591,1,7869,105633,
78,U.328,2753589,1,7869,105633,
78,U.328,2753587,1,7869,105633,
78,U.328,2753585,1,7869,105633,
78,U.328,2753583,1,7869,105633,
78,U.328,2753581,1,7869,105633,
78,U.328,2753579,1,7869,105633,
78,U.328,2753578,1,7868,105633,
78,S.328,2753575,1,7868,105633,
78,U.328,2753590,1,7868,105634,
78,W.328,2753622,1,7668,105635,
78,W.328,2753621,1,7673,105635,
78,W.328,2753620,1,7672,105635,
78,W.328,2753619,1,7869,105635,
78,W.328,2753618,1,7867,105635,
78,W.328,2753617,1,7669,105635,
78,W.328,2753616,1,7670,105635,
78,W.328,2753615,1,7870,105635,
78,W.328,2753614,1,7667,105635,
78,W.328,2753613,1,7868,105635,
78,W.328,2753612,1,7671,105635,
78,W.328,2753611,1,7668,105635,
78,W.328,2753610,1,7672,105635,
78,W.328,2753609,1,7869,105635,
78,W.328,2753608,1,7867,105635,
78,W.328,2753607,1,7669,105635,
78,W.328,2753606,1,7670,105635,
78,W.328,2753605,1,7667,105635,
78,W.328,2753604,1,7868,105635,
78,W.328,2753603,1,7671,105635,
78,W.328,2753602,1,7668,105635,
78,W.328,2753601,1,7672,105635,
78,W.328,2753600,1,7869,105635,
78,W.328,2753599,1,7867,105635,
78,W.328,2753598,1,7669,105635,
78,U.328,2753577,1,7667,105635,
78,U.328,2753576,1,7867,105635,
78,W.328,2753597,1,7670,105636,
78,W.328,2753596,1,7667,105636,
79,W.328,2753701,0,7934,105637,
79,W.328,2753700,0,7935,105637,
79,W.328,2753699,0,7934,105637,
79,W.328,2753698,0,7935,105637,
79,W.328,2753697,0,7934,105637,
79,W.328,2753696,0,7935,105637,
79,W.328,2753695,0,7936,105637,
79,W.328,2753694,0,7935,105637,
79,W.328,2753693,0,7934,105637,
79,W.328,2753692,0,7936,105637,
79,W.328,2753691,0,7935,105637,
79,W.328,2753690,0,7934,105637,
79,W.328,2753689,0,7936,105637,
79,W.328,2753688,0,7935,105637,
79,W.328,2753687,0,7934,105637,
79,W.328,2753686,0,7936,105637,
79,W.328,2753685,0,7935,105637,
79,W.328,2753684,0,7934,105637,
79,W.328,2753683,0,7936,105637,
79,W.328,2753682,0,7935,105637,
79,W.328,2753681,0,7934,105637,
79,W.328,2753680,0,7935,105637,
79,W.328,2753679,0,7936,105637,
79,W.328,2753678,0,7934,105637,
79,W.328,2753677,0,7935,105637,
79,W.328,2753676,0,7936,105637,
79,W.328,2753675,0,7934,105637,
79,W.328,2753674,0,7935,105637,
79,W.328,2753673,0,7934,105637,
79,U.328,2753672,0,7935,105637,
79,U.328,2753671,0,7935,105637,
79,U.328,2753670,0,7935,105637,
79,U.328,2753669,0,7936,105637,
79,U.328,2753668,0,7935,105637,
79,U.328,2753667,0,7934,105637,
79,U.328,2753666,0,7935,105637,
79,U.328,2753665,0,7934,105637,
79,U.328,2753664,0,7935,105637,
79,U.328,2753663,0,7934,105637,
79,U.328,2753662,0,7936,105637,
79,U.328,2753661,0,7934,105637,
79,U.328,2753660,0,7936,105637,
79,U.328,2753659,0,7934,105637,
79,U.328,2753658,0,7936,105637,
79,U.328,2753657,0,7934,105637,
79,U.328,2753656,0,7241,105637,
79,U.328,2753655,0,7244,105637,
79,U.328,2753654,0,7241,105637,
79,U.328,2753653,0,7244,105637,
79,U.328,2753652,0,7242,105637,
79,U.328,2753651,0,7244,105637,
79,U.328,2753650,0,7241,105637,
79,S.328,2753649,0,3134,105637,
79,S.328,2753648,0,3134,105637,
79,S.328,2753647,0,7934,105637,
79,S.328,2753646,0,7935,105637,
79,S.328,2753645,0,7934,105637,
79,S.328,2753644,0,3135,105637,
79,S.328,2753643,0,3134,105637,
79,S.328,2753642,0,7935,105637,
79,S.328,2753641,0,7934,105637,
79,S.328,2753640,0,3135,105637,
79,S.328,2753639,0,3134,105637,
79,S.328,2753638,0,7935,105637,
79,S.328,2753637,0,7934,105637,
79,S.328,2753636,0,3135,105637,
79,S.328,2753635,0,3134,105637,
79,S.328,2753634,0,7935,105637,
79,S.328,2753633,0,7934,105637,
79,S.328,2753632,0,3135,105637,
79,S.328,2753631,0,3134,105637,
79,S.328,2753630,0,7935,105637,
79,S.328,2753629,0,7934,105637,
79,S.328,2753628,0,3135,105637,
79,W.328,2753773,1,7934,105638,
79,W.328,2753772,1,7934,105638,
79,W.328,2753771,1,7935,105638,
79,W.328,2753770,1,7935,105638,
79,W.328,2753769,1,7934,105638,
79,W.328,2753768,1,7935,105638,
79,W.328,2753767,1,7936,105638,
79,W.328,2753766,1,7935,105638,
79,W.328,2753765,1,7934,105638,
79,W.328,2753764,1,7936,105638,
79,W.328,2753763,1,7935,105638,
79,W.328,2753762,1,7934,105638,
79,W.328,2753761,1,7936,105638,
79,W.328,2753760,1,7935,105638,
79,W.328,2753759,1,7934,105638,
79,W.328,2753758,1,7936,105638,
79,W.328,2753757,1,7935,105638,
79,W.328,2753756,1,7934,105638,
79,W.328,2753755,1,7936,105638,
79,W.328,2753754,1,7935,105638,
79,W.328,2753753,1,7934,105638,
79,W.328,2753752,1,7935,105638,
79,W.328,2753751,1,7936,105638,
79,W.328,2753750,1,7934,105638,
79,W.328,2753749,1,7935,105638,
79,W.328,2753748,1,7936,105638,
79,W.328,2753747,1,7934,105638,
79,U.328,2753746,1,7935,105638,
79,U.328,2753745,1,7935,105638,
79,U.328,2753744,1,7936,105638,
79,U.328,2753743,1,7935,105638,
79,U.328,2753742,1,7934,105638,
79,U.328,2753741,1,7935,105638,
79,U.328,2753740,1,7934,105638,
79,U.328,2753739,1,7935,105638,
79,U.328,2753738,1,7934,105638,
79,U.328,2753737,1,7936,105638,
79,U.328,2753736,1,7934,105638,
79,U.328,2753735,1,7936,105638,
79,U.328,2753734,1,7934,105638,
79,U.328,2753733,1,7936,105638,
79,U.328,2753732,1,7934,105638,
79,U.328,2753731,1,7241,105638,
79,U.328,2753730,1,7244,105638,
79,U.328,2753729,1,7241,105638,
79,U.328,2753728,1,7244,105638,
79,U.328,2753727,1,7242,105638,
79,U.328,2753726,1,7244,105638,
79,U.328,2753725,1,7241,105638,
79,S.328,2753724,1,3134,105638,
79,S.328,2753723,1,7934,105638,
79,S.328,2753722,1,7935,105638,
79,S.328,2753721,1,7934,105638,
79,S.328,2753720,1,3135,105638,
79,S.328,2753719,1,3134,105638,
79,S.328,2753718,1,7935,105638,
79,S.328,2753717,1,7934,105638,
79,S.328,2753716,1,3135,105638,
79,S.328,2753715,1,3134,105638,
79,S.328,2753714,1,7935,105638,
79,S.328,2753713,1,7934,105638,
79,S.328,2753712,1,3135,105638,
79,S.328,2753711,1,3134,105638,
79,S.328,2753710,1,7935,105638,
79,S.328,2753709,1,7934,105638,
79,S.328,2753708,1,3135,105638,
79,S.328,2753707,1,3134,105638,
79,S.328,2753706,1,7935,105638,
79,S.328,2753705,1,7934,105638,
79,S.328,2753704,1,3135,105638,
79,S.328,2753703,1,3134,105638,
79,S.328,2753702,1,7935,105638,
80,W.328,2753804,0,8039,105639,
80,W.328,2753803,0,8039,105639,
80,W.328,2753802,0,8039,105639,
80,W.328,2753801,0,8037,105639,
80,W.328,2753800,0,8039,105639,
80,W.328,2753799,0,8037,105639,
80,W.328,2753798,0,8036,105639,
80,W.328,2753797,0,8035,105639,
80,W.328,2753796,0,8036,105639,
80,W.328,2753795,0,8035,105639,
80,W.328,2753794,0,8036,105639,
80,W.328,2753793,0,8035,105639,
80,W.328,2753792,0,8036,105639,
80,W.328,2753791,0,8035,105639,
80,U.328,2753790,0,8034,105639,
80,U.328,2753789,0,8034,105639,
80,U.328,2753788,0,8034,105639,
80,U.328,2753787,0,8034,105639,
80,U.328,2753786,0,8034,105639,
80,U.328,2753785,0,8034,105639,
80,U.328,2753784,0,8034,105639,
80,U.328,2753783,0,8034,105639,
80,S.328,2753782,0,8034,105639,
80,S.328,2753781,0,8034,105639,
80,S.328,2753780,0,8034,105639,
80,S.328,2753779,0,8034,105639,
80,S.328,2753778,0,8034,105639,
80,S.328,2753777,0,8034,105639,
80,S.328,2753776,0,8034,105639,
80,S.328,2753775,0,8034,105639,
80,S.328,2753774,0,8034,105639,
80,W.328,2753837,1,8039,105640,
80,W.328,2753835,1,8038,105640,
80,W.328,2753829,1,8035,105640,
80,W.328,2753821,1,8034,105641,
80,W.328,2753833,1,8037,105642,
80,W.328,2753832,1,8039,105642,
80,W.328,2753831,1,8037,105642,
80,W.328,2753830,1,8036,105642,
80,W.328,2753828,1,8036,105642,
80,W.328,2753827,1,8035,105642,
80,W.328,2753826,1,8036,105642,
80,W.328,2753825,1,8035,105642,
80,W.328,2753824,1,8036,105642,
80,W.328,2753823,1,8035,105642,
80,W.328,2753822,1,8036,105642,
80,W.328,2753836,1,8039,105643,
80,W.328,2753834,1,8039,105643,
80,U.328,2753820,1,8034,105643,
80,U.328,2753819,1,8034,105643,
80,U.328,2753818,1,8034,105643,
80,U.328,2753817,1,8034,105643,
80,U.328,2753816,1,8034,105643,
80,U.328,2753815,1,8034,105643,
80,U.328,2753814,1,8034,105643,
80,S.328,2753813,1,8034,105643,
80,S.328,2753812,1,8034,105643,
80,S.328,2753811,1,8034,105643,
80,S.328,2753810,1,8034,105643,
80,S.328,2753809,1,8034,105643,
80,S.328,2753808,1,8034,105643,
80,S.328,2753807,1,8034,105643,
80,S.328,2753806,1,8034,105643,
80,S.328,2753805,1,8034,105643,
81,W.328,2753850,0,8038,105644,
81,W.328,2753849,0,8038,105644,
81,W.328,2753848,0,8038,105644,
81,W.328,2753847,0,8038,105644,
81,W.328,2753846,0,8038,105644,
81,W.328,2753845,0,8034,105644,
81,W.328,2753844,0,8034,105644,
81,W.328,2753843,0,8034,105644,
81,W.328,2753842,0,8034,105644,
81,W.328,2753841,0,8034,105644,
81,W.328,2753840,0,8034,105644,
81,W.328,2753839,0,8034,105644,
81,W.328,2753838,0,8034,105644,
81,W.328,2753858,1,8034,105645,
81,W.328,2753855,1,8034,105646,
81,W.328,2753854,1,8034,105646,
81,W.328,2753853,1,8034,105646,
81,W.328,2753852,1,8034,105646,
81,W.328,2753851,1,8034,105646,
81,W.328,2753862,1,8038,105646,
81,W.328,2753861,1,8038,105646,
81,W.328,2753860,1,8038,105646,
81,W.328,2753859,1,8038,105646,
81,W.328,2753857,1,8034,105646,
81,W.328,2753856,1,8034,105646,
82,W.328,2753872,0,8036,105647,
82,W.328,2753874,0,8039,105648,
82,W.328,2753873,0,8037,105648,
82,W.328,2753871,0,8037,105648,
82,W.328,2753870,0,8036,105648,
82,W.328,2753869,0,8035,105648,
82,W.328,2753868,0,8036,105648,
82,W.328,2753867,0,8035,105648,
82,W.328,2753866,0,8036,105648,
82,W.328,2753865,0,8035,105648,
82,W.328,2753864,0,8036,105648,
82,W.328,2753863,0,8035,105648,
82,W.328,2753875,0,8037,105649,
82,W.328,2753888,1,8037,105650,
82,W.328,2753887,1,8037,105650,
82,W.328,2753886,1,8039,105650,
82,W.328,2753885,1,8037,105650,
82,W.328,2753884,1,8036,105650,
82,W.328,2753883,1,8037,105650,
82,W.328,2753882,1,8036,105650,
82,W.328,2753881,1,8035,105650,
82,W.328,2753880,1,8036,105650,
82,W.328,2753879,1,8035,105650,
82,W.328,2753878,1,8036,105650,
82,W.328,2753877,1,8035,105650,
82,W.328,2753876,1,8036,105650,
83,W.328,2753966,0,8368,105651,
83,W.328,2753965,0,8367,105651,
83,W.328,2753964,0,8368,105651,
83,W.328,2753963,0,8367,105651,
83,W.328,2753962,0,8368,105651,
83,W.328,2753961,0,8367,105651,
83,W.328,2753960,0,8368,105651,
83,W.328,2753959,0,8367,105651,
83,W.328,2753958,0,8368,105651,
83,W.328,2753957,0,8367,105651,
83,W.328,2753956,0,8368,105651,
83,W.328,2753955,0,8367,105651,
83,W.328,2753954,0,8368,105651,
83,W.328,2753953,0,8367,105651,
83,W.328,2753952,0,8368,105651,
83,W.328,2753951,0,8367,105651,
83,W.328,2753950,0,8368,105651,
83,W.328,2753949,0,8367,105651,
83,W.328,2753948,0,8368,105651,
83,W.328,2753947,0,8367,105651,
83,W.328,2753946,0,8368,105651,
83,W.328,2753945,0,8367,105651,
83,W.328,2753944,0,8368,105651,
83,W.328,2753943,0,8367,105651,
83,W.328,2753942,0,8368,105651,
83,W.328,2753941,0,8367,105651,
83,U.328,2753940,0,8368,105651,
83,U.328,2753939,0,8367,105651,
83,U.328,2753938,0,8368,105651,
83,U.328,2753937,0,8367,105651,
83,U.328,2753936,0,8368,105651,
83,U.328,2753935,0,8367,105651,
83,U.328,2753934,0,8368,105651,
83,U.328,2753933,0,8367,105651,
83,U.328,2753932,0,8368,105651,
83,U.328,2753931,0,8367,105651,
83,U.328,2753930,0,8368,105651,
83,U.328,2753929,0,8367,105651,
83,U.328,2753928,0,8368,105651,
83,U.328,2753927,0,8367,105651,
83,U.328,2753926,0,8368,105651,
83,U.328,2753925,0,8367,105651,
83,U.328,2753924,0,8368,105651,
83,U.328,2753923,0,8367,105651,
83,U.328,2753922,0,8368,105651,
83,U.328,2753921,0,8367,105651,
83,U.328,2753920,0,8368,105651,
83,U.328,2753919,0,8367,105651,
83,U.328,2753918,0,8368,105651,
83,U.328,2753917,0,8367,105651,
83,U.328,2753916,0,8368,105651,
83,U.328,2753915,0,8367,105651,
83,S.328,2753914,0,8368,105651,
83,S.328,2753913,0,8367,105651,
83,S.328,2753912,0,8368,105651,
83,S.328,2753911,0,8367,105651,
83,S.328,2753910,0,8368,105651,
83,S.328,2753909,0,8367,105651,
83,S.328,2753908,0,8368,105651,
83,S.328,2753907,0,8367,105651,
83,S.328,2753906,0,8368,105651,
83,S.328,2753905,0,8367,105651,
83,S.328,2753904,0,8368,105651,
83,S.328,2753903,0,8367,105651,
83,S.328,2753902,0,8368,105651,
83,S.328,2753901,0,8367,105651,
83,S.328,2753900,0,8368,105651,
83,S.328,2753899,0,8367,105651,
83,S.328,2753898,0,8368,105651,
83,S.328,2753897,0,8367,105651,
83,S.328,2753896,0,8368,105651,
83,S.328,2753895,0,8367,105651,
83,S.328,2753894,0,8368,105651,
83,S.328,2753893,0,8367,105651,
83,S.328,2753892,0,8368,105651,
83,S.328,2753891,0,8367,105651,
83,S.328,2753890,0,8368,105651,
83,S.328,2753889,0,8367,105651,
84,W.328,2753969,0,2004,105652,
84,W.328,2753968,0,904,105652,
84,W.328,2753967,0,2042,105652,
84,W.328,2753972,0,408,105653,
84,W.328,2753971,0,2004,105653,
84,W.328,2753970,0,2042,105653,
84,W.328,2753978,1,2042,105654,
84,W.328,2753976,1,408,105655,
84,W.328,2753974,1,2004,105655,
84,W.328,2753977,1,2042,105656,
84,W.328,2753975,1,2004,105656,
84,W.328,2753973,1,904,105656,
85,W.328,2754001,0,8502,105657,
85,W.328,2754000,0,8501,105657,
85,W.328,2753999,0,8502,105657,
85,W.328,2753998,0,8501,105657,
85,W.328,2753997,0,8502,105657,
85,W.328,2753996,0,8501,105657,
85,W.328,2753995,0,8502,105657,
85,W.328,2753994,0,8502,105657,
85,W.328,2753993,0,8502,105657,
85,W.328,2753992,0,8502,105657,
85,W.328,2753991,0,8502,105657,
85,W.328,2753990,0,8502,105657,
85,W.328,2753989,0,8502,105657,
85,W.328,2753988,0,8502,105657,
85,W.328,2753987,0,8502,105657,
85,W.328,2753986,0,8501,105657,
85,W.328,2753985,0,8502,105657,
85,W.328,2753984,0,8501,105657,
85,W.328,2753983,0,8502,105657,
85,W.328,2753982,0,8501,105657,
85,W.328,2753981,0,8502,105657,
85,W.328,2753980,0,8501,105657,
85,W.328,2753979,0,8501,105657,
85,W.328,2754024,1,8502,105658,
85,W.328,2754023,1,8501,105658,
85,W.328,2754022,1,8502,105658,
85,W.328,2754021,1,8501,105658,
85,W.328,2754020,1,8502,105658,
85,W.328,2754019,1,8501,105658,
85,W.328,2754018,1,8502,105658,
85,W.328,2754017,1,8502,105658,
85,W.328,2754016,1,8502,105658,
85,W.328,2754015,1,8502,105658,
85,W.328,2754014,1,8502,105658,
85,W.328,2754013,1,8502,105658,
85,W.328,2754012,1,8502,105658,
85,W.328,2754011,1,8502,105658,
85,W.328,2754010,1,8502,105658,
85,W.328,2754009,1,8501,105658,
85,W.328,2754008,1,8502,105658,
85,W.328,2754007,1,8501,105658,
85,W.328,2754006,1,8502,105658,
85,W.328,2754005,1,8501,105658,
85,W.328,2754004,1,8502,105658,
85,W.328,2754003,1,8501,105658,
85,W.328,2754002,1,8501,105658,
87,W.328,2754031,0,8735,105659,
87,W.328,2754030,0,8734,105659,
87,W.328,2754029,0,8735,105659,
87,W.328,2754028,0,8734,105659,
87,W.328,2754027,0,8735,105659,
87,W.328,2754026,0,8734,105659,
87,W.328,2754025,0,8735,105659,
87,W.328,2754038,0,8735,105660,
87,W.328,2754037,0,8735,105660,
87,W.328,2754036,0,8734,105660,
87,W.328,2754035,0,8735,105660,
87,W.328,2754034,0,8734,105660,
87,W.328,2754033,0,8735,105660,
87,W.328,2754032,0,8734,105660,
87,W.328,2754050,1,8735,105661,
87,W.328,2754049,1,8734,105661,
87,W.328,2754048,1,8735,105661,
87,W.328,2754047,1,8734,105661,
87,W.328,2754046,1,8735,105661,
87,W.328,2754045,1,8734,105661,
87,W.328,2754044,1,8735,105662,
87,W.328,2754043,1,8734,105662,
87,W.328,2754042,1,8735,105662,
87,W.328,2754041,1,8734,105662,
87,W.328,2754040,1,8735,105662,
87,W.328,2754039,1,8734,105662,
88,W.328,2754113,0,8872,105663,
88,W.328,2754109,0,8870,105663,
88,W.328,2754108,0,8867,105663,
88,W.328,2754107,0,8869,105663,
88,W.328,2754106,0,8868,105663,
88,W.328,2754105,0,8872,105663,
88,W.328,2754104,0,8871,105663,
88,W.328,2754103,0,8870,105663,
88,W.328,2754102,0,8867,105663,
88,W.328,2754101,0,8869,105663,
88,W.328,2754100,0,8868,105663,
88,W.328,2754099,0,8872,105663,
88,W.328,2754098,0,8871,105663,
88,W.328,2754097,0,8870,105663,
88,W.328,2754096,0,8867,105663,
88,W.328,2754095,0,8869,105663,
88,W.328,2754094,0,8868,105663,
88,W.328,2754093,0,8871,105663,
88,W.328,2754092,0,8870,105663,
88,W.328,2754091,0,8867,105663,
88,W.328,2754090,0,8869,105663,
88,W.328,2754089,0,8868,105663,
88,U.328,2754082,0,8868,105663,
88,U.328,2754081,0,8867,105663,
88,U.328,2754080,0,8868,105663,
88,U.328,2754079,0,8867,105663,
88,U.328,2754078,0,8868,105663,
88,U.328,2754077,0,8867,105663,
88,U.328,2754076,0,8868,105663,
88,U.328,2754075,0,8867,105663,
88,U.328,2754074,0,8868,105663,
88,U.328,2754073,0,8867,105663,
88,U.328,2754072,0,8868,105663,
88,U.328,2754071,0,8867,105663,
88,U.328,2754070,0,8868,105663,
88,U.328,2754069,0,8867,105663,
88,U.328,2754068,0,8868,105663,
88,U.328,2754067,0,8867,105663,
88,S.328,2754066,0,8867,105663,
88,S.328,2754065,0,8869,105663,
88,S.328,2754064,0,8868,105663,
88,S.328,2754063,0,8867,105663,
88,S.328,2754062,0,8869,105663,
88,S.328,2754061,0,8868,105663,
88,S.328,2754060,0,8867,105663,
88,S.328,2754059,0,8869,105663,
88,S.328,2754058,0,8868,105663,
88,S.328,2754057,0,8867,105663,
88,S.328,2754056,0,8869,105663,
88,S.328,2754055,0,8868,105663,
88,S.328,2754054,0,8867,105663,
88,S.328,2754053,0,8869,105663,
88,S.328,2754052,0,8868,105663,
88,S.328,2754051,0,8867,105663,
88,W.328,2754112,0,8871,105664,
88,W.328,2754111,0,8872,105664,
88,W.328,2754110,0,8871,105664,
88,W.328,2754088,0,8867,105664,
88,W.328,2754087,0,8869,105664,
88,W.328,2754086,0,8868,105664,
88,W.328,2754085,0,8867,105664,
88,W.328,2754084,0,8869,105664,
88,W.328,2754083,0,8868,105664,
88,W.328,2754146,1,8869,105665,
88,W.328,2754175,1,8871,105666,
88,W.328,2754174,1,8872,105666,
88,W.328,2754173,1,8871,105666,
88,W.328,2754172,1,8872,105666,
88,W.328,2754171,1,8871,105666,
88,W.328,2754170,1,8870,105666,
88,W.328,2754169,1,8867,105666,
88,W.328,2754168,1,8869,105666,
88,W.328,2754167,1,8868,105666,
88,W.328,2754166,1,8872,105666,
88,W.328,2754165,1,8871,105666,
88,W.328,2754164,1,8870,105666,
88,W.328,2754163,1,8867,105666,
88,W.328,2754162,1,8869,105666,
88,W.328,2754161,1,8868,105666,
88,W.328,2754160,1,8871,105666,
88,W.328,2754159,1,8870,105666,
88,W.328,2754158,1,8867,105666,
88,W.328,2754157,1,8869,105666,
88,W.328,2754156,1,8868,105666,
88,W.328,2754155,1,8871,105666,
88,W.328,2754154,1,8870,105666,
88,W.328,2754153,1,8867,105666,
88,W.328,2754152,1,8869,105666,
88,W.328,2754151,1,8868,105666,
88,W.328,2754150,1,8867,105666,
88,W.328,2754149,1,8869,105666,
88,W.328,2754148,1,8868,105666,
88,W.328,2754147,1,8867,105666,
88,U.328,2754145,1,8868,105666,
88,U.328,2754144,1,8867,105666,
88,U.328,2754143,1,8868,105666,
88,U.328,2754142,1,8867,105666,
88,U.328,2754141,1,8868,105666,
88,U.328,2754140,1,8867,105666,
88,U.328,2754139,1,8868,105666,
88,U.328,2754138,1,8867,105666,
88,U.328,2754137,1,8868,105666,
88,U.328,2754136,1,8867,105666,
88,U.328,2754135,1,8868,105666,
88,U.328,2754134,1,8867,105666,
88,U.328,2754133,1,8868,105666,
88,U.328,2754132,1,8867,105666,
88,U.328,2754131,1,8868,105666,
88,U.328,2754130,1,8867,105666,
88,S.328,2754129,1,8867,105666,
88,S.328,2754128,1,8869,105666,
88,S.328,2754127,1,8868,105666,
88,S.328,2754126,1,8867,105666,
88,S.328,2754125,1,8869,105666,
88,S.328,2754124,1,8868,105666,
88,S.328,2754123,1,8867,105666,
88,S.328,2754122,1,8869,105666,
88,S.328,2754121,1,8868,105666,
88,S.328,2754120,1,8867,105666,
88,S.328,2754119,1,8869,105666,
88,S.328,2754118,1,8868,105666,
88,S.328,2754117,1,8867,105666,
88,S.328,2754116,1,8869,105666,
88,S.328,2754115,1,8868,105666,
88,S.328,2754114,1,8867,105666,
89,W.328,2754203,0,8968,105667,
89,W.328,2754202,0,8967,105667,
89,W.328,2754227,0,8968,105668,
89,W.328,2754223,0,8967,105668,
89,W.328,2754221,0,8967,105668,
89,W.328,2754219,0,8967,105668,
89,W.328,2754217,0,8967,105668,
89,W.328,2754215,0,8967,105668,
89,W.328,2754213,0,8967,105668,
89,W.328,2754211,0,8967,105668,
89,W.328,2754207,0,8968,105668,
89,W.328,2754205,0,8968,105668,
89,U.328,2754199,0,8967,105668,
89,U.328,2754197,0,8967,105668,
89,U.328,2754195,0,8967,105668,
89,U.328,2754193,0,8967,105668,
89,U.328,2754191,0,8967,105668,
89,U.328,2754189,0,8967,105668,
89,S.328,2754186,0,8967,105668,
89,S.328,2754184,0,8967,105668,
89,S.328,2754182,0,8967,105668,
89,S.328,2754180,0,8967,105668,
89,S.328,2754178,0,8967,105668,
89,S.328,2754176,0,8967,105668,
89,W.328,2754228,0,8968,105669,
89,W.328,2754226,0,8968,105669,
89,W.328,2754224,0,8968,105669,
89,W.328,2754222,0,8968,105669,
89,W.328,2754220,0,8968,105669,
89,W.328,2754218,0,8968,105669,
89,W.328,2754216,0,8968,105669,
89,W.328,2754214,0,8967,105669,
89,W.328,2754212,0,8967,105669,
89,W.328,2754210,0,8967,105669,
89,W.328,2754208,0,8967,105669,
89,W.328,2754206,0,8967,105669,
89,W.328,2754204,0,8967,105669,
89,U.328,2754200,0,8967,105669,
89,U.328,2754198,0,8967,105669,
89,U.328,2754196,0,8967,105669,
89,U.328,2754194,0,8967,105669,
89,U.328,2754192,0,8967,105669,
89,U.328,2754190,0,8967,105669,
89,S.328,2754187,0,8967,105669,
89,S.328,2754185,0,8967,105669,
89,S.328,2754183,0,8967,105669,
89,S.328,2754181,0,8967,105669,
89,S.328,2754179,0,8967,105669,
89,S.328,2754177,0,8967,105669,
89,W.328,2754229,0,8968,105670,
89,W.328,2754225,0,8967,105670,
89,W.328,2754209,0,8968,105670,
89,U.328,2754201,0,8967,105670,
89,S.328,2754188,0,8967,105670,
89,W.328,2754282,1,8968,105671,
89,W.328,2754280,1,8968,105671,
89,W.328,2754278,1,8968,105671,
89,W.328,2754276,1,8968,105671,
89,W.328,2754274,1,8968,105671,
89,W.328,2754272,1,8968,105671,
89,W.328,2754270,1,8968,105671,
89,W.328,2754268,1,8967,105671,
89,W.328,2754266,1,8967,105671,
89,W.328,2754264,1,8967,105671,
89,W.328,2754262,1,8967,105671,
89,W.328,2754260,1,8967,105671,
89,W.328,2754258,1,8967,105671,
89,W.328,2754257,1,8968,105671,
89,W.328,2754256,1,8967,105671,
89,U.328,2754254,1,8967,105671,
89,U.328,2754252,1,8967,105671,
89,U.328,2754250,1,8967,105671,
89,U.328,2754248,1,8967,105671,
89,U.328,2754246,1,8967,105671,
89,U.328,2754244,1,8967,105671,
89,S.328,2754241,1,8967,105671,
89,S.328,2754239,1,8967,105671,
89,S.328,2754237,1,8967,105671,
89,S.328,2754235,1,8967,105671,
89,S.328,2754233,1,8967,105671,
89,S.328,2754231,1,8967,105671,
89,W.328,2754283,1,8968,105672,
89,W.328,2754279,1,8967,105672,
